ID,cluster
35004,4
35039,3
35046,5
35047,4
35168,4
35181,4
35199,4
35210,4
35213,4
35217,3
35230,4
35239,0
35275,3
35298,2
35384,4
35394,4
35447,4
35458,4
35466,4
35475,4
35494,4
35504,3
35556,4
35564,3
35578,4
35590,3
35616,4
35617,4
35620,5
35632,4
35641,4
35664,4
35699,4
35738,3
35753,4
35766,4
35800,4
35852,2
35869,3
35874,1
35876,2
35919,4
35945,3
35970,1
35972,4
35973,3
35988,4
35998,4
36040,3
36064,4
36072,0
36110,4
36115,4
36121,1
36122,4
36123,2
36133,4
36159,3
36179,4
36196,2
36211,3
36215,4
36234,2
36252,2
36257,4
36262,4
36265,6
36328,4
36386,3
36423,2
36433,2
36443,4
36463,4
36481,3
36503,4
36508,0
36563,4
36565,4
36573,4
36576,4
36630,4
36632,4
36633,4
36649,4
36686,3
36724,4
36741,4
36782,4
36806,4
36816,2
36818,4
36845,3
36860,4
36863,1
36877,2
36882,2
36886,4
36892,2
36923,4
36946,0
36949,4
36955,4
36969,4
36971,4
36977,3
36997,4
37004,4
37063,4
37064,4
37065,4
37074,3
37076,4
37082,6
37083,4
37091,3
37093,4
37095,2
37102,0
37140,4
37145,4
37146,2
37170,3
37181,3
37191,0
37199,4
37254,1
37267,3
37271,5
37288,2
37290,4
37303,4
37326,6
37349,4
37350,4
37373,4
37421,3
37433,3
37447,4
37502,3
37512,0
37545,3
37546,5
37547,4
37584,2
37586,4
37630,5
37637,2
37658,3
37664,2
37666,4
37685,4
37697,4
37699,4
37702,0
37704,4
37753,4
37756,3
37777,4
37813,4
37819,4
37820,2
37836,4
37841,4
37905,4
37924,4
37956,4
37973,2
37988,3
38003,4
38019,2
38031,4
38033,5
38036,3
38064,3
38081,4
38143,5
38234,4
38237,4
38283,2
38288,4
38321,4
38331,4
38359,4
38407,2
38448,4
38461,0
38484,3
38523,4
38544,3
38593,6
38611,1
38626,4
38668,4
38670,5
38679,4
38683,0
38698,4
38702,4
38718,4
38719,4
38759,2
38765,5
38769,2
38792,3
38795,3
38806,3
38838,4
38860,4
38865,4
38897,4
38908,2
38949,4
39031,4
39044,4
39084,2
39085,2
39108,3
39113,4
39166,1
39175,4
39199,4
39205,4
39245,4
39270,3
39281,5
39293,3
39294,4
39308,4
39316,2
39333,4
39358,0
39381,4
39415,4
39416,4
39429,4
39438,3
39444,4
39454,2
39484,4
39508,0
39530,4
39545,4
39557,4
39611,4
39673,4
39708,4
39730,4
39738,4
39742,0
39753,4
39771,3
39786,4
39788,2
39823,0
39881,3
39904,4
39926,5
39936,6
39967,4
39973,0
39974,3
39978,2
39994,4
40066,4
40071,2
40096,4
40114,3
40130,2
40131,3
40138,2
40147,4
40164,2
40187,5
40196,4
40207,4
40228,4
40229,1
40236,4
40239,4
40298,3
40313,2
40319,4
40321,0
40324,4
40344,0
40346,4
40352,2
40369,5
40384,4
40399,3
40415,4
40445,2
40450,4
40462,4
40481,4
40486,4
40517,2
40529,4
40536,4
40547,4
40551,4
40559,4
40572,4
40615,4
40684,4
40688,3
40746,4
40751,4
40792,6
40796,4
40810,4
40812,3
40838,4
40841,2
40863,4
40877,4
40898,4
40906,2
40954,0
40980,4
40987,3
40988,4
41004,1
41011,1
41031,4
41039,6
41073,0
41101,4
41103,3
41136,4
41147,4
41167,0
41181,3
41183,3
41206,3
41230,4
41231,2
41238,4
41253,4
41269,2
41288,3
41294,6
41302,1
41321,4
41337,3
41352,3
41388,4
41392,1
41395,4
41405,2
41449,3
41463,4
41482,0
41486,2
41508,4
41566,4
41640,1
41670,4
41676,4
41702,4
41720,4
41768,4
41838,6
41877,2
41901,3
41925,4
41926,4
41943,0
41962,4
41987,4
41991,4
41998,4
42023,4
42027,4
42046,4
42054,0
42055,4
42086,2
42109,4
42118,6
42141,4
42155,4
42165,4
42185,4
42191,4
42194,6
42207,4
42297,4
42308,6
42348,3
42362,4
42365,3
42377,5
42398,4
42422,4
42442,4
42455,4
42475,4
42491,4
42503,2
42552,0
42562,4
42570,4
42571,3
42580,4
42590,0
42601,4
42615,0
42626,4
42635,4
42647,3
42672,4
42678,4
42683,3
42736,2
42758,2
42792,2
42796,5
42823,5
42826,4
42828,2
42853,2
42859,4
42861,4
42884,4
42889,4
42890,4
42908,4
42919,4
42922,4
42926,2
42939,1
42951,4
42958,4
42970,4
43016,2
43065,0
43076,3
43081,4
43089,3
43117,4
43128,1
43145,3
43212,0
43223,4
43233,2
43249,1
43328,2
43333,2
43380,4
43431,2
43508,2
43527,2
43554,4
43564,4
43601,2
43650,4
43658,0
43712,3
43713,4
43716,3
43720,4
43771,2
43777,4
43786,0
43811,4
43824,1
43825,3
43827,4
43842,4
43872,4
43904,4
43913,4
43947,4
43981,4
43993,4
44002,4
44007,4
44017,3
44019,6
44021,3
44031,4
44057,4
44097,4
44101,4
44104,0
44169,3
44180,4
44190,1
44199,3
44206,4
44226,4
44260,4
44277,1
44336,4
44395,0
44396,4
44401,6
44421,4
44452,4
44491,3
44507,3
44532,2
44553,3
44555,4
44565,4
44571,5
44593,5
44625,1
44641,4
44646,4
44727,4
44744,4
44751,6
44784,4
44822,4
44831,0
44832,2
44878,4
44909,4
44965,4
44969,3
44970,2
44982,4
44996,6
45017,4
45033,1
45035,4
45043,2
45063,3
45066,4
45067,4
45068,4
45105,4
45114,0
45162,4
45163,4
45190,4
45224,4
45234,0
45244,4
45271,4
45273,4
45276,4
45295,2
45312,4
45368,3
45418,4
45452,3
45511,4
45533,4
45611,0
45616,1
45679,5
45684,0
45699,4
45704,4
45738,4
45742,4
45785,4
45823,4
45868,4
45889,4
45932,1
45934,2
45948,4
45952,3
45969,4
45974,4
45998,4
46002,5
46025,4
46033,4
46069,4
46072,4
46078,4
46079,5
46111,4
46159,4
46174,5
46177,2
46186,0
46203,2
46205,4
46249,4
46254,2
46281,4
46300,4
46310,4
46311,3
46377,3
46407,3
46410,4
46414,2
46422,4
46438,1
46474,3
46500,4
46503,4
46561,4
46607,4
46612,1
46663,1
46739,4
46757,2
46758,4
46760,2
46773,2
46787,2
46833,6
46850,4
46858,4
46867,3
46891,2
46918,3
46936,5
46971,2
46974,4
46978,2
46983,4
46993,4
47056,4
47067,4
47085,4
47155,3
47166,3
47182,4
47221,4
47236,3
47251,4
47325,4
47327,4
47352,4
47370,4
47394,0
47429,4
47445,4
47458,4
47462,4
47473,4
47486,4
47505,4
47552,2
47584,4
47594,4
47604,3
47618,4
47622,4
47626,2
47637,4
47648,4
47662,4
47677,3
47702,2
47703,3
47706,4
47707,4
47742,4
47743,2
47747,5
47764,4
47779,3
47780,2
