ID,RefinedCluster
10108,0
10111,2
10115,0
10152,6
10161,0
10177,6
10178,0
10180,0
10190,0
10204,0
10216,0
10241,0
10257,1
10268,0
10290,0
10293,0
10349,0
10426,0
10441,0
10447,2
10452,0
10498,0
10500,0
10521,0
10538,0
10541,0
10554,0
10569,1
10597,1
10613,0
10629,0
10634,1
10640,2
10651,0
10664,0
10671,0
10685,0
10687,0
10689,0
10692,0
10698,1
10701,2
10703,0
10712,1
10730,0
10738,1
10741,0
10770,3
10830,1
10838,3
10840,0
10858,0
10873,0
10880,0
10891,0
10908,1
10924,0
10931,1
10938,0
10982,0
10989,1
10990,0
10996,0
10999,0
11024,0
11026,2
11049,0
11053,0
11077,0
11094,0
11098,1
11103,0
11106,0
11109,0
11116,2
11134,0
11144,0
11174,0
11195,0
11215,0
11217,0
11231,0
11245,0
11284,0
11290,0
11291,2
11301,0
11315,0
11338,0
11346,1
11350,0
11368,0
11409,2
11424,0
11428,0
11447,0
11472,0
11486,0
11536,0
11575,0
11608,0
11625,1
11628,0
11656,0
11667,0
11694,0
11695,0
11699,1
11700,0
11701,1
11705,0
11714,0
11717,0
11761,0
11772,0
11793,2
11800,0
11817,0
11886,0
11899,2
11923,0
11935,0
11936,0
11983,0
12015,2
12016,2
12070,0
12083,0
12101,0
12128,0
12138,0
12195,0
12207,2
12215,0
12243,3
12303,0
12308,0
12316,0
12321,2
12329,0
12360,0
12362,0
12371,0
12389,0
12406,0
12416,0
12454,3
12491,2
12514,0
12583,0
12591,0
12594,0
12615,3
12619,0
12634,0
12697,0
12702,0
12710,0
12730,0
12750,0
12765,0
12777,1
12778,0
12782,0
12814,0
12817,0
12823,0
12837,0
12842,0
12886,0
12905,0
12927,1
12930,0
12931,0
12936,0
12939,1
12955,0
12978,2
12989,0
12999,0
13013,2
13022,0
13025,0
13071,1
13080,1
13102,0
13109,0
13135,0
13142,0
13152,0
13161,0
13173,0
13251,0
13256,0
13271,0
13272,0
13287,0
13299,2
13325,0
13331,6
13334,2
13361,0
13367,0
13401,1
13425,0
13433,0
13440,2
13450,1
13466,0
13473,1
13484,0
13498,0
13510,0
13550,6
13551,0
13593,0
13641,2
13655,0
13680,0
13686,1
13687,1
13695,0
13709,0
13731,0
13734,0
13759,0
13770,0
13786,0
13855,2
13862,0
13879,0
13911,1
13921,0
13930,2
13935,6
13938,0
13952,0
13960,0
14023,0
14054,3
14059,0
14088,0
14153,0
14168,0
14170,0
14177,2
14201,0
14202,0
14212,0
14215,0
14279,1
14282,1
14301,0
14323,6
14324,1
14341,0
14351,0
14352,0
14383,0
14384,0
14408,0
14437,0
14440,0
14445,0
14449,0
14457,0
14471,0
14474,2
14479,0
14482,0
14492,0
14498,1
14611,0
14645,0
14665,0
14706,0
14708,0
14719,0
14734,0
14740,0
14743,0
14748,0
14751,0
14796,0
14798,0
14853,0
14880,0
14915,0
14917,1
14940,0
14948,0
14951,3
14955,1
14969,0
14970,0
14996,0
15001,1
15015,0
15027,0
15052,0
15071,0
15127,0
15145,0
15154,1
15159,2
15162,1
15202,1
15227,0
15233,0
15251,1
15253,0
15263,0
15299,0
15357,0
15366,0
15405,0
15409,2
15421,0
15451,0
15457,0
15459,1
15478,3
15528,0
15546,0
15551,0
15570,0
15585,1
15601,1
15625,0
15635,0
15655,0
15667,0
15725,0
15731,0
15733,3
15747,2
15749,1
15787,0
15798,1
15819,0
15867,0
15911,0
15923,0
15952,0
15957,2
15966,0
16006,0
16014,0
16017,2
16042,1
16059,0
16089,1
16119,0
16120,0
16159,0
16168,0
16170,2
16173,0
16187,2
16212,0
16216,0
16242,0
16274,0
16301,0
16386,0
16396,0
16440,0
16467,0
16470,0
16476,1
16528,0
16535,1
16569,0
16570,2
16630,0
16679,0
16690,0
16708,1
16716,0
16764,1
16775,0
16791,6
16798,0
16817,0
16851,0
16879,0
16917,0
16918,0
16921,0
16957,7
16959,0
16987,6
17008,0
17014,0
17024,0
17035,0
17058,2
17066,2
17072,2
17074,1
17100,0
17129,0
17137,2
17162,0
17174,0
17221,6
17262,1
17295,0
17299,0
17306,0
17377,0
17384,2
17386,0
17416,0
17430,0
17446,0
17465,0
17474,0
17505,0
17514,0
17570,0
17572,6
17577,0
17601,0
17610,0
17616,1
17678,0
17698,2
17702,0
17706,0
17751,0
17770,0
17807,0
17818,0
17844,1
17854,0
17870,0
17906,0
17916,2
17918,1
17919,1
17964,0
17965,0
17975,0
17977,0
17978,0
18048,0
18053,0
18062,0
18099,2
18111,2
18159,0
18203,0
18215,6
18220,0
18279,0
18330,3
18353,0
18384,1
18399,6
18408,0
18433,0
18450,0
18468,0
18499,0
18506,2
18514,0
18551,0
18560,0
18562,0
18616,2
18673,1
18732,6
18737,0
18752,1
18762,2
18777,0
18778,2
18785,2
18790,2
18800,0
18804,0
18808,0
18809,0
18810,0
18820,0
18921,0
18922,0
18937,3
18942,0
18988,0
19007,0
19020,0
19052,0
19062,0
19078,0
19082,1
19094,0
19114,0
19175,0
19178,0
19192,6
19198,1
19202,0
19203,1
19216,0
19217,0
19223,0
19243,0
19258,0
19270,0
19298,1
19302,0
19308,0
19331,0
19337,0
19338,0
19350,0
19359,2
19399,0
19416,1
19417,1
19437,2
19447,0
19508,0
19528,0
19540,0
19573,0
19587,1
19593,0
19596,1
19604,0
19650,0
19651,0
19673,0
19726,0
19727,1
19743,2
19746,0
19786,1
19829,0
19895,0
19908,0
19913,0
19917,0
19947,0
19964,0
19978,0
19980,0
20055,1
20059,0
20064,0
20071,0
20072,1
20077,0
20101,0
20105,0
20114,2
20135,0
20156,0
20176,0
20189,0
20220,0
20224,0
20241,0
20252,0
20280,2
20281,3
20351,0
20389,1
20394,0
20398,0
20399,0
20403,0
20453,2
20469,2
20498,0
20534,0
20543,0
20559,0
20565,0
20573,2
20592,3
20601,0
20631,2
20648,0
20682,2
20718,2
20746,0
20754,2
20781,2
20801,0
20824,1
20891,0
20900,0
20907,0
20910,0
20946,0
20960,0
20962,0
21041,0
21049,0
21086,0
21113,0
21125,0
21162,0
21175,2
21201,2
21253,0
21279,0
21298,0
21316,0
21331,1
21337,0
21359,1
21383,0
21389,0
21392,0
21393,3
21394,0
21395,0
21398,0
21405,2
21423,0
21439,1
21534,0
21571,0
21628,0
21634,2
21640,0
21643,0
21655,3
21657,0
21665,1
21704,0
21712,1
21717,0
21740,2
21775,0
21794,0
21804,0
21812,2
21817,0
21829,2
21848,0
21850,0
21854,0
21862,0
21868,0
21871,1
21888,0
21889,2
21917,2
21930,0
21940,0
21948,0
21999,0
22005,0
22023,0
22051,3
22060,0
22062,0
22100,0
22111,0
22115,2
22161,0
22167,0
22168,0
22172,0
22176,0
22181,0
22214,0
22220,1
22226,1
22254,2
22269,0
22278,2
22286,0
22298,0
22338,0
22345,0
22355,0
22373,1
22389,0
22390,0
22417,2
22439,0
22443,0
22460,0
22485,7
22504,0
22508,0
22512,2
22527,1
22537,0
22552,0
22561,0
22596,2
22623,0
22637,0
22670,2
22679,0
22696,0
22728,1
22756,0
22819,0
22856,0
22866,0
22874,6
22877,0
22878,8
22880,1
22899,0
22920,0
22937,3
22957,0
23000,0
23010,0
23014,1
23139,0
23167,0
23181,0
23194,0
23266,2
23270,1
23295,0
23298,0
23309,0
23317,3
23332,0
23363,0
23385,0
23407,2
23451,0
23453,0
23455,0
23464,0
23465,0
23483,0
23496,2
23499,0
23517,1
23539,2
23550,0
23568,0
23599,0
23600,0
23604,0
23638,0
23646,0
23664,0
23685,0
23688,1
23706,0
23708,0
23709,3
23711,0
23743,1
23770,2
23820,0
23836,0
23850,0
23872,1
23951,0
23959,2
23966,0
23975,0
23989,0
23997,0
24004,0
24030,0
24033,0
24036,0
24052,0
24057,0
24059,0
24076,7
24097,0
24125,0
24136,2
24139,0
24152,0
24161,3
24169,1
24182,1
24202,0
24270,0
24276,2
24338,0
24345,0
24354,0
24358,1
24379,0
24386,1
24403,6
24406,0
24429,0
24431,2
24469,0
24486,1
24501,2
24513,0
24519,0
24536,0
24546,0
24547,0
24562,1
24607,3
24615,0
24618,0
24666,1
24667,0
24698,0
24706,0
24707,0
24738,0
24773,0
24779,0
24780,2
24791,0
24833,0
24835,1
24850,0
24866,1
24889,1
24890,0
24912,0
24940,0
24941,1
24942,0
24943,1
24953,1
24978,0
24990,0
24999,0
25003,0
25037,0
25057,6
25111,0
25112,0
25140,0
25181,6
25221,0
25291,0
25311,0
25324,2
25356,0
25372,2
25424,0
25449,0
25476,0
25526,0
25530,0
25543,0
25555,2
25570,1
25598,0
25609,6
25616,0
25641,0
25662,1
25685,3
25694,0
25707,0
25708,0
25712,0
25753,2
25756,0
25762,0
25780,0
25787,0
25819,2
25823,0
25827,2
25841,0
25865,0
25866,0
25872,0
25883,1
25894,0
25902,0
25912,0
25936,0
25959,1
26000,1
26017,0
26056,0
26080,0
26109,0
26146,0
26149,3
26168,0
26187,2
26193,0
26224,0
26248,0
26260,3
26266,0
26280,0
26289,0
26290,0
26293,6
26307,0
26324,0
26416,2
26427,1
26436,0
26458,0
26462,2
26479,0
26482,1
26483,0
26498,0
26503,0
26504,0
26534,0
26554,2
26605,0
26623,1
26635,0
26642,0
26685,0
26686,2
26713,0
26748,1
26770,2
26793,0
26816,0
26824,0
26887,0
26892,0
26905,6
26912,1
26943,0
26979,0
26986,0
26990,2
27002,0
27003,1
27039,2
27057,0
27059,0
27078,0
27079,0
27103,1
27146,2
27156,0
27159,0
27175,2
27187,2
27206,1
27215,0
27223,2
27230,0
27237,0
27240,1
27254,1
27276,2
27327,0
27363,0
27370,0
27383,0
27408,0
27416,0
27418,5
27431,0
27450,0
27454,0
27474,1
27513,2
27517,0
27526,0
27531,0
27533,2
27539,0
27546,0
27573,2
27584,1
27599,0
27638,1
27657,0
27660,2
27708,0
27793,2
27797,0
27847,0
27881,1
27901,0
27903,1
27918,1
27924,2
27929,0
27936,0
27942,1
27959,0
27971,3
27989,2
28009,0
28022,0
28023,3
28034,0
28054,0
28057,0
28114,0
28128,0
28136,0
28151,0
28178,0
28183,0
28195,0
28196,1
28217,0
28218,0
28220,0
28229,0
28231,0
28240,0
28256,0
28264,0
28281,0
28295,0
28300,0
28301,3
28341,0
28357,0
28366,0
28376,1
28400,0
28401,0
28406,0
28412,2
28413,0
28424,0
28428,0
28459,1
28469,2
28471,1
28473,0
28478,2
28496,6
28511,0
28515,2
28523,2
28538,0
28549,0
28560,2
28577,6
28597,2
28600,0
28616,2
28624,0
28631,0
28636,2
28729,1
28735,0
28736,0
28762,0
28763,0
28767,0
28780,0
28806,3
28837,0
28840,0
28849,0
28851,0
28881,0
28884,0
28902,0
28905,0
28912,0
28944,0
28959,0
28998,0
29038,0
29074,0
29078,6
29088,0
29107,0
29177,0
29185,0
29240,0
29244,0
29260,0
29270,0
29271,0
29272,0
29284,1
29304,0
29398,0
29412,1
29441,0
29442,0
29457,0
29462,1
29493,0
29531,2
29539,0
29547,0
29592,0
29594,0
29619,0
29620,0
29627,1
29665,2
29671,0
29673,0
29674,0
29701,0
29736,1
29753,3
29772,0
29777,0
29783,0
29798,0
29808,0
29829,0
29832,0
29839,0
29861,0
29869,6
29910,1
29935,0
29960,0
29988,0
29990,1
29993,2
29997,0
30006,0
30035,0
30047,2
30053,0
30088,2
30105,2
30106,1
30115,0
30123,0
30175,0
30186,0
30218,0
30267,2
30274,6
30287,0
30288,1
30294,0
30304,0
30339,1
30341,0
30349,0
30366,0
30385,0
30397,0
30400,0
30411,2
30423,0
30432,0
30435,2
30459,0
30487,0
30489,0
30507,2
30556,0
30579,0
30593,0
30615,0
30616,2
30649,0
30674,1
30743,2
30784,0
30795,0
30867,0
30889,3
30909,1
30952,0
30969,0
30986,0
31001,0
31009,0
31033,0
31042,0
31051,6
31064,3
31066,1
31068,0
31142,0
31162,0
31164,0
31171,2
31203,0
31231,0
31233,0
31266,0
31301,0
31313,1
31349,1
31386,1
31406,1
31423,0
31427,0
31434,0
31481,0
31524,1
31526,6
31528,1
31541,2
31543,0
31546,0
31549,0
31588,1
31611,0
31632,2
31641,0
31749,0
31765,0
31802,0
31826,1
31827,0
31844,0
31864,0
31888,0
31906,0
31918,0
31921,0
31926,0
31945,0
31967,0
31968,2
31976,0
31978,0
32018,3
32039,0
32052,0
32054,0
32055,0
32066,2
32073,0
32100,1
32120,0
32127,0
32131,1
32136,0
32139,0
32153,0
32156,0
32166,6
32167,0
32174,0
32191,3
32215,0
32228,2
32234,0
32244,0
32247,0
32263,0
32266,3
32281,0
32289,0
32341,0
32354,0
32388,2
32390,0
32406,2
32408,6
32437,1
32453,0
32454,0
32467,0
32469,0
32477,1
32509,0
32554,0
32555,0
32567,2
32579,0
32581,0
32598,0
32613,0
32619,0
32646,0
32655,0
32665,1
32673,0
32677,1
32711,0
32713,0
32720,0
32738,2
32741,0
32753,1
32765,0
32771,0
32777,0
32779,0
32833,0
32835,0
32881,1
32893,1
32896,1
32904,0
32907,0
32919,0
32968,2
32976,1
33055,2
33084,2
33089,0
33090,0
33095,1
33105,0
33119,0
33134,0
33135,3
33149,0
33152,0
33176,0
33213,1
33224,0
33273,0
33287,0
33347,0
33415,0
33462,0
33528,0
33540,1
33547,0
33554,1
33569,0
33592,2
33595,0
33634,0
33649,0
33666,0
33702,0
33715,0
33728,0
33752,3
33753,2
33774,0
33813,0
33863,0
33900,0
33912,0
33916,0
33960,0
33966,0
34031,1
34071,2
34142,0
34171,0
34184,0
34209,0
34232,0
34252,0
34297,1
34298,0
34311,0
34316,0
34324,0
34333,0
34359,0
34365,2
34380,2
34401,1
34413,0
34473,0
34476,0
34484,0
34497,0
34498,0
34506,0
34530,0
34531,0
34549,0
34560,0
34575,0
34593,0
34607,0
34612,2
34638,0
34651,1
34663,0
34668,0
34669,0
34729,0
34730,0
34756,0
34795,1
34826,0
34834,0
34837,0
34856,0
34886,2
34916,0
34927,1
34930,0
34933,2
34935,0
34936,0
34961,0
34968,0
35004,0
35039,0
35046,0
35047,0
35168,0
35181,0
35199,0
35210,0
35213,0
35217,0
35230,1
35275,0
35298,0
35384,2
35394,0
35447,1
35458,0
35466,0
35475,0
35494,0
35504,0
35556,0
35564,3
35578,1
35590,0
35616,0
35617,0
35620,0
35632,0
35641,0
35664,0
35699,1
35738,0
35753,0
35766,2
35800,0
35852,0
35869,0
35874,0
35876,0
35919,0
35945,1
35970,1
35972,0
35973,3
35988,1
35998,0
36040,0
36064,1
36072,1
36110,2
36115,1
36121,0
36122,0
36123,0
36133,1
36159,6
36179,2
36196,0
36211,0
36215,2
36234,1
36252,1
36257,1
36262,2
36265,3
36328,0
36386,1
36423,1
36433,0
36443,0
36463,0
36481,3
36503,0
36563,0
36565,0
36573,2
36576,1
36630,1
36632,0
36633,0
36649,0
36686,1
36724,0
36741,0
36782,0
36806,0
36816,1
36818,0
36845,0
36860,0
36863,0
36877,0
36882,0
36886,0
36892,0
36923,2
36946,0
36949,0
36955,0
36969,0
36971,0
36977,1
36997,0
37004,0
37063,0
37064,0
37065,0
37074,0
37076,0
37082,0
37083,3
37091,0
37093,2
37095,0
37102,0
37140,0
37145,0
37146,0
37170,0
37181,0
37191,2
37199,0
37254,0
37267,0
37271,0
37288,0
37290,3
37303,1
37326,0
37349,2
37350,2
37373,0
37421,0
37433,1
37447,1
37502,3
37512,0
37545,0
37546,0
37547,1
37584,0
37586,2
37630,0
37637,0
37658,0
37664,0
37666,1
37685,0
37697,1
37699,0
37704,2
37753,1
37756,0
37777,5
37813,1
37819,0
37820,0
37836,0
37841,0
37905,0
37924,0
37956,0
37973,0
37988,0
38003,2
38019,1
38031,0
38033,0
38036,0
38064,3
38081,0
38143,1
38234,2
38237,0
38283,0
38288,2
38321,0
38331,0
38359,1
38407,0
38448,0
38461,0
38484,1
38523,1
38544,1
38593,5
38611,0
38626,0
38668,0
38670,0
38679,0
38683,0
38698,2
38702,1
38718,0
38719,0
38759,0
38765,0
38769,0
38792,1
38795,0
38806,0
38838,0
38860,1
38865,0
38897,0
38908,0
38949,0
39031,0
39044,0
39084,0
39085,1
39108,1
39113,0
39166,0
39175,0
39199,0
39205,0
39245,0
39270,0
39281,0
39293,0
39294,0
39308,0
39316,2
39333,0
39358,0
39381,1
39415,0
39416,0
39429,0
39438,0
39444,0
39454,0
39484,7
39508,0
39530,0
39545,6
39557,0
39611,0
39673,1
39708,3
39730,2
39738,0
39742,0
39753,0
39771,0
39786,0
39788,0
39823,0
39881,1
39904,0
39926,0
39936,1
39967,2
39973,0
39974,0
39978,0
39994,0
40066,2
40071,1
40096,0
40114,0
40130,0
40131,1
40138,0
40147,0
40164,0
40187,0
40196,0
40207,1
40228,0
40229,0
40236,0
40239,2
40298,1
40313,0
40319,2
40321,0
40324,6
40344,0
40346,3
40352,0
40369,0
40384,0
40399,0
40415,0
40445,0
40450,0
40462,6
40481,1
40486,0
40517,0
40529,0
40536,0
40547,0
40551,0
40559,0
40572,0
40615,0
40684,0
40688,0
40746,2
40751,2
40792,0
40796,0
40810,0
40812,0
40838,0
40841,0
40863,0
40877,0
40898,0
40906,0
40954,0
40980,2
40987,0
40988,0
41004,1
41011,0
41031,0
41039,0
41101,0
41103,1
41136,0
41147,2
41167,0
41181,1
41183,0
41206,2
41230,0
41231,0
41238,0
41253,2
41269,0
41288,1
41294,0
41302,3
41321,1
41337,6
41352,0
41388,0
41392,0
41395,1
41405,1
41449,1
41463,0
41482,1
41486,0
41508,0
41566,0
41640,0
41670,2
41676,2
41702,0
41720,6
41768,0
41838,1
41877,1
41901,0
41925,1
41926,0
41962,0
41987,0
41991,1
41998,1
42023,0
42027,1
42046,2
42054,0
42055,1
42086,0
42109,0
42118,0
42141,1
42155,0
42165,0
42185,1
42191,0
42194,1
42207,3
42297,0
42308,0
42348,0
42362,0
42365,0
42377,0
42398,1
42422,0
42442,2
42455,1
42475,0
42491,1
42503,0
42552,0
42562,0
42570,0
42571,1
42580,1
42601,0
42615,0
42626,0
42635,0
42647,1
42672,2
42678,3
42683,0
42736,0
42758,0
42792,0
42796,0
42823,1
42826,0
42828,0
42853,0
42859,2
42861,0
42884,0
42889,0
42890,2
42908,7
42919,0
42922,0
42926,1
42939,0
42951,0
42958,0
42970,0
43016,0
43076,0
43081,1
43089,0
43117,1
43128,0
43145,3
43223,2
43233,0
43249,1
43328,0
43333,0
43380,0
43431,0
43508,0
43527,0
43554,1
43564,0
43601,4
43650,0
43658,0
43712,0
43713,3
43716,3
43720,0
43771,3
43777,2
43786,8
43811,2
43824,0
43825,0
43827,0
43842,0
43872,2
43904,0
43913,1
43947,2
43981,2
43993,1
44002,0
44007,0
44017,0
44019,0
44021,0
44031,0
44057,3
44097,0
44101,0
44104,0
44169,0
44180,0
44190,1
44199,1
44206,0
44226,0
44260,0
44277,0
44336,0
44395,0
44396,0
44401,0
44421,0
44452,0
44491,0
44507,0
44532,0
44553,1
44555,2
44565,0
44571,0
44593,0
44625,0
44641,0
44646,0
44727,2
44744,0
44751,0
44784,2
44822,0
44832,0
44878,1
44909,0
44965,0
44969,0
44970,0
44982,1
44996,0
45017,2
45033,6
45035,0
45043,0
45063,1
45066,2
45067,0
45068,0
45105,0
45114,1
45162,1
45163,2
45190,0
45224,0
45234,0
45244,8
45271,0
45273,0
45276,0
45295,1
45312,0
45368,0
45418,0
45452,0
45511,0
45533,0
45611,0
45616,0
45679,0
45684,0
45699,0
45704,1
45738,2
45742,5
45785,0
45823,0
45868,0
45889,2
45932,0
45934,0
45948,2
45952,0
45969,0
45974,1
45998,0
46002,0
46025,0
46033,0
46069,2
46072,1
46078,0
46079,2
46111,0
46159,1
46174,3
46177,0
46203,0
46205,0
46249,0
46254,0
46281,0
46300,0
46310,1
46311,0
46377,0
46407,0
46410,0
46414,0
46422,1
46438,0
46474,0
46500,1
46503,3
46561,0
46607,0
46612,0
46663,0
46739,0
46757,0
46758,1
46760,0
46773,0
46787,0
46833,1
46850,0
46858,0
46867,0
46891,1
46918,1
46936,0
46971,0
46974,1
46978,0
46983,1
46993,0
47056,1
47067,1
47085,2
47155,0
47166,0
47182,1
47221,0
47236,0
47251,0
47325,0
47327,1
47352,0
47370,0
47394,0
47429,0
47445,1
47458,0
47462,1
47473,0
47486,0
47505,2
47552,3
47584,2
47594,0
47604,0
47618,0
47622,2
47626,0
47637,0
47648,0
47662,0
47677,0
47702,0
47703,3
47706,0
47707,2
47742,1
47743,0
47747,0
47764,1
47779,0
47780,0
47793,0
47802,1
47816,2
47817,0
47838,0
47844,0
47862,0
47921,0
47945,0
47949,0
47957,0
47959,0
47960,2
47962,0
47983,0
48004,0
48025,0
48026,0
48033,0
48055,0
48060,2
48123,0
48140,0
48148,0
48214,0
48226,0
48249,3
48271,0
48272,2
48277,0
48290,0
48300,1
48328,0
48339,0
48408,0
48413,0
48425,0
48436,1
48463,1
48483,2
48492,0
48501,0
48514,0
48537,6
48552,0
48565,1
48568,0
48571,0
48573,1
48575,1
48584,0
48608,2
48619,0
48654,2
48686,0
48688,0
48690,6
48714,0
48773,0
48784,0
48806,0
48808,2
48825,0
48847,1
48859,0
48860,0
48864,0
48878,2
48887,2
48911,0
48914,0
48918,2
48929,0
48932,1
48948,0
48957,0
48961,2
48973,0
48980,0
48991,0
49005,0
49006,0
49044,0
49051,0
49075,2
49079,0
49082,0
49085,2
49123,0
49132,2
49174,0
49210,1
49226,0
49255,0
49271,1
49274,2
49278,0
49300,0
49301,0
49324,6
49339,2
49346,0
49358,0
49397,0
49398,0
49400,0
49408,0
49410,2
49426,0
49427,0
49429,0
49461,0
49462,0
49487,1
49502,0
49512,0
49527,1
49532,0
49550,0
49559,0
49573,0
49578,2
49580,0
49611,0
49649,0
49662,2
49665,0
49669,3
49681,0
49682,2
49694,1
49704,0
49713,0
49790,3
49833,0
49894,0
49915,7
49924,0
49929,0
49931,0
49943,0
49949,0
49960,1
49984,0
50016,2
50020,3
50043,0
50049,3
50055,1
50061,0
50066,0
50069,0
50103,0
50133,0
50166,0
50179,0
50198,1
50287,3
50288,2
50298,0
50313,0
50333,0
50380,0
50385,0
50387,0
50396,5
50398,0
50399,2
