ID,cluster
20601,2
20631,0
20648,2
20682,0
20718,0
20746,2
20754,0
20781,0
20801,2
20824,1
20891,2
20900,2
20907,2
20910,2
20946,2
20960,1
20962,2
21041,2
21049,2
21086,2
21113,2
21125,2
21162,2
21175,0
21201,0
21253,2
21279,2
21298,2
21316,2
21331,1
21337,2
21359,1
21383,2
21389,2
21392,2
21393,1
21394,2
21395,2
21398,2
21405,0
21423,2
21439,1
21534,2
21571,2
21628,2
21634,0
21640,2
21643,2
21655,1
21657,2
21665,1
21704,2
21712,1
21717,1
21740,0
21775,2
21794,2
21804,2
21812,0
21817,2
21829,0
21848,2
21850,2
21854,2
21862,2
21868,2
21871,1
21888,2
21889,0
21917,0
21930,2
21940,2
21948,2
21999,2
22005,2
22023,2
22051,1
22060,2
22062,2
22100,2
22111,2
22115,0
22161,2
22167,2
22168,2
22172,2
22176,2
22181,2
22214,2
22220,1
22226,1
22254,0
22269,2
22278,0
22286,2
22298,2
22338,2
22345,2
22355,2
22373,1
22389,2
22390,2
22417,0
22439,2
22443,2
22460,2
22485,2
22504,2
22508,2
22512,0
22527,1
22537,2
22552,2
22561,2
22596,0
22623,2
22637,2
22670,0
22679,2
22696,2
22728,0
22756,2
22819,2
22856,2
22866,2
22874,0
22877,2
22878,2
22880,1
22899,2
22920,2
22937,1
22957,2
23000,2
23010,2
23014,2
23139,2
23167,2
23181,2
23194,2
23266,0
23270,1
23295,2
23298,2
23309,2
23317,1
23332,2
23363,2
23385,2
23407,0
23451,2
23453,2
23455,2
23464,2
23465,2
23483,2
23496,0
23499,2
23517,1
23539,0
23550,2
23568,2
23599,2
23600,2
23604,2
23638,2
23646,2
23664,2
23685,1
23688,1
23706,2
23708,2
23709,1
23711,2
23743,1
23770,0
23820,2
23836,2
23850,2
23872,1
23951,2
23959,0
23966,2
23975,2
23989,2
23997,2
24004,2
24030,2
24033,2
24036,2
24052,2
24057,2
24059,2
24076,2
24097,2
24125,2
24136,0
24139,2
24152,2
24161,0
24169,2
24182,2
24202,2
24270,2
24276,0
24338,2
24345,2
24354,2
24358,1
24379,2
24386,1
24403,2
24406,2
24429,2
24431,0
24469,2
24486,1
24501,0
24513,2
24519,2
24536,2
24546,2
24547,2
24562,1
24607,1
24615,2
24618,2
24666,1
24667,2
24698,2
24706,2
24707,2
24738,2
24773,2
24779,2
24780,0
24791,2
24833,2
24835,1
24850,2
24866,1
24889,1
24890,2
24912,2
24940,2
24941,2
24942,2
24943,1
24953,1
24978,2
24990,2
24999,2
25003,2
25037,2
25057,2
25111,2
25112,2
25140,2
25181,1
25221,2
25291,2
25311,2
25324,0
25356,2
25372,0
25424,1
25449,2
25476,2
25526,2
25530,2
25543,2
25555,0
25570,1
25598,2
25609,0
25616,2
25641,2
25662,1
25685,0
25694,2
25707,2
25708,2
25712,1
25753,0
25756,2
25762,0
25780,2
25787,2
25819,0
25823,2
25827,0
25841,2
25865,2
25866,2
25872,2
25883,1
25894,2
25902,2
25912,2
25936,2
25959,1
26000,1
26017,2
26056,2
26080,2
26109,2
26146,2
26149,2
26168,2
26187,0
26193,2
26224,2
26248,2
26260,0
26266,2
26280,2
26289,2
26290,2
26293,2
26307,2
26324,2
26416,2
26427,2
26436,2
26458,2
26462,1
26479,2
26482,1
26483,2
26498,2
26503,2
26504,2
26534,2
26554,0
26605,2
26623,0
26635,1
26642,2
26685,2
26686,0
26713,2
26748,1
26770,0
26793,1
26816,2
26824,2
26887,2
26892,2
26905,1
26912,0
26943,2
26979,2
26986,2
26990,0
27002,2
27003,1
27039,0
27057,2
27059,2
27078,2
27079,2
27103,1
27146,0
27156,2
27159,2
27175,0
27187,0
27206,1
27215,2
27223,0
27230,2
27237,2
27240,2
27254,1
27276,0
27327,2
27363,2
27370,2
27383,2
27408,2
27416,2
27418,1
27431,2
27450,2
27454,2
27474,2
27513,0
27517,2
27526,2
27531,2
27533,0
27539,2
27546,2
27573,0
27584,1
27599,2
27638,1
27657,2
27660,0
27708,2
27793,0
27797,2
27847,2
27881,1
27901,2
27903,1
27918,1
27924,0
27929,2
27936,2
27942,0
27959,2
27971,1
27989,0
28009,2
28022,2
28023,1
28034,2
28054,2
28057,2
28114,2
28128,2
28136,2
28151,2
28178,2
28183,1
28195,2
28196,2
28217,2
28218,2
28220,2
28229,2
28231,2
28240,2
28256,2
28264,2
28281,2
28295,2
28300,2
28301,2
28341,2
28357,2
28366,2
28376,1
28400,2
28401,2
28406,2
28412,0
28413,2
28424,2
28428,2
28459,1
28469,0
28471,1
28473,2
28478,0
28496,1
28511,2
28515,1
28523,0
28538,2
28549,2
28560,0
28577,2
28597,0
28600,2
28616,0
28624,2
28631,2
28636,0
28729,1
28735,2
28736,2
28762,2
28763,2
28767,2
28780,2
28806,1
28837,2
28840,2
28849,2
28851,2
28881,2
28884,1
28902,2
28905,2
28912,2
28944,2
28959,2
28998,2
29038,2
29074,2
29078,2
29088,2
29107,2
29177,2
29185,2
29240,2
29244,2
29260,2
29270,2
29271,2
29272,2
29284,1
29304,2
29398,2
29412,1
29441,2
29442,2
29457,2
