ID,cluster
35004,0
35039,0
35046,0
35047,0
35168,0
35181,0
35199,0
35210,0
35213,0
35217,0
35230,6
35239,0
35275,0
35298,0
35384,5
35394,0
35447,0
35458,0
35466,0
35475,0
35494,5
35504,0
35556,0
35564,0
35578,6
35590,0
35616,0
35617,5
35620,0
35632,0
35641,0
35664,0
35699,6
35738,0
35753,0
35766,4
35800,0
35852,0
35869,0
35874,0
35876,0
35919,5
35945,0
35970,1
35972,0
35973,0
35988,6
35998,0
36040,0
36064,6
36072,0
36110,5
36115,0
36121,0
36122,0
36123,0
36133,5
36159,0
36179,5
36196,0
36211,0
36215,5
36234,0
36252,6
36257,0
36262,5
36265,1
36328,0
36386,0
36423,0
36433,0
36443,0
36463,5
36481,0
36503,5
36508,0
36563,0
36565,0
36573,5
36576,5
36630,0
36632,5
36633,0
36649,0
36686,0
36724,6
36741,0
36782,0
36806,0
36816,0
36818,0
36845,0
36860,0
36863,0
36877,0
36882,0
36886,0
36892,0
36923,4
36946,5
36949,0
36955,0
36969,0
36971,0
36977,0
36997,0
37004,5
37063,5
37064,0
37065,0
37074,0
37076,0
37082,0
37083,5
37091,0
37093,5
37095,0
37102,0
37140,0
37145,0
37146,0
37170,0
37181,0
37191,5
37199,5
37254,0
37267,0
37271,0
37288,0
37290,5
37303,5
37326,0
37349,5
37350,0
37373,0
37421,0
37433,0
37447,6
37502,0
37512,0
37545,0
37546,0
37547,5
37584,0
37586,0
37630,0
37637,0
37658,0
37664,0
37666,6
37685,0
37697,5
37699,0
37702,0
37704,5
37753,5
37756,0
37777,6
37813,5
37819,5
37820,0
37836,0
37841,0
37905,5
37924,0
37956,6
37973,0
37988,0
38003,6
38019,6
38031,0
38033,0
38036,0
38064,5
38081,5
38143,6
38234,5
38237,0
38283,0
38288,5
38321,5
38331,0
38359,0
38407,0
38448,0
38461,0
38484,0
38523,6
38544,1
38593,1
38611,0
38626,0
38668,0
38670,0
38679,0
38683,5
38698,5
38702,6
38718,0
38719,0
38759,0
38765,0
38769,0
38792,0
38795,0
38806,0
38838,6
38860,4
38865,0
38897,0
38908,0
38949,0
39031,0
39044,0
39084,0
39085,0
39108,0
39113,0
39166,0
39175,0
39199,0
39205,0
39245,0
39270,0
39281,0
39293,0
39294,0
39308,0
39316,0
39333,5
39358,0
39381,5
39415,0
39416,0
39429,0
39438,0
39444,0
39454,0
39484,0
39508,0
39530,0
39545,5
39557,0
39611,5
39673,6
39708,6
39730,5
39738,5
39742,0
39753,5
39771,0
39786,0
39788,0
39823,0
39881,0
39904,0
39926,0
39936,0
39967,4
39973,5
39974,0
39978,0
39994,5
40066,5
40071,0
40096,0
40114,0
40130,0
40131,0
40138,0
40147,0
40164,0
40187,0
40196,0
40207,4
40228,0
40229,5
40236,0
40239,4
40298,0
40313,0
40319,4
40321,0
40324,6
40344,5
40346,4
40352,0
40369,0
40384,0
40399,0
40415,0
40445,0
40450,0
40462,1
40481,6
40486,0
40517,0
40529,5
40536,0
40547,5
40551,0
40559,0
40572,0
40615,0
40684,5
40688,0
40746,5
40751,4
40792,0
40796,0
40810,0
40812,0
40838,0
40841,6
40863,6
40877,0
40898,0
40906,0
40954,0
40980,6
40987,0
40988,0
41004,1
41011,0
41031,0
41039,0
41073,0
41101,0
41103,6
41136,5
41147,5
41167,0
41181,0
41183,0
41206,0
41230,0
41231,0
41238,0
41253,5
41269,0
41288,0
41294,0
41302,6
41321,5
41337,6
41352,0
41388,0
41392,0
41395,0
41405,6
41449,0
41463,0
41482,0
41486,0
41508,0
41566,0
41640,0
41670,5
41676,5
41702,0
41720,5
41768,5
41838,5
41877,0
41901,0
41925,6
41926,0
41943,0
41962,0
41987,0
41991,4
41998,1
42023,0
42027,6
42046,5
42054,0
42055,6
42086,0
42109,0
42118,5
42141,4
42155,0
42165,0
42185,6
42191,0
42194,0
42207,4
42297,0
42308,0
42348,0
42362,0
42365,0
42377,0
42398,6
42422,0
42442,5
42455,6
42475,0
42491,5
42503,0
42552,0
42562,0
42570,0
42571,0
42580,6
42590,0
42601,0
42615,0
42626,0
42635,5
42647,0
42672,5
42678,1
42683,0
42736,0
42758,0
42792,0
42796,0
42823,0
42826,0
42828,0
42853,0
42859,6
42861,0
42884,0
42889,5
42890,4
42908,4
42919,0
42922,0
42926,6
42939,0
42951,0
42958,5
42970,0
43016,0
43065,0
43076,0
43081,6
43089,0
43117,6
43128,0
43145,0
43212,0
43223,5
43233,0
43249,0
43328,0
43333,0
43380,5
43431,0
43508,0
43527,0
43554,5
43564,0
43601,0
43650,0
43658,5
43712,0
43713,1
43716,1
43720,0
43771,1
43777,6
43786,0
43811,5
43824,0
43825,0
43827,0
43842,5
43872,5
43904,0
43913,0
43947,4
43981,5
43993,6
44002,0
44007,0
44017,0
44019,5
44021,0
44031,0
44057,4
44097,0
44101,0
44104,0
44169,0
44180,5
44190,0
44199,6
44206,0
44226,0
44260,0
44277,0
44336,0
44395,0
44396,0
44401,0
44421,0
44452,0
44491,0
44507,0
44532,0
44553,1
44555,4
44565,0
44571,0
44593,0
44625,0
44641,0
44646,0
44727,5
44744,0
44751,0
44784,5
44822,0
44831,0
44832,0
44878,4
44909,0
44965,0
44969,0
44970,0
44982,1
44996,0
45017,5
45033,0
45035,0
45043,0
45063,0
45066,6
45067,0
45068,0
45105,5
45114,1
45162,6
45163,5
45190,5
45224,5
45234,0
45244,6
45271,5
45273,0
45276,0
45295,0
45312,5
45368,0
45418,0
45452,0
45511,0
45533,5
45611,0
45616,0
45679,0
45684,0
45699,0
45704,5
45738,6
45742,5
45785,5
45823,0
45868,0
45889,5
45932,0
45934,0
45948,5
45952,0
45969,0
45974,6
45998,0
46002,0
46025,0
46033,0
46069,5
46072,5
46078,0
46079,0
46111,0
46159,6
46174,6
46177,0
46186,0
46203,0
46205,0
46249,0
46254,0
46281,0
46300,0
46310,1
46311,0
46377,0
46407,0
46410,0
46414,0
46422,6
46438,0
46474,0
46500,4
46503,4
46561,0
46607,0
46612,0
46663,0
46739,0
46757,0
46758,6
46760,0
46773,0
46787,0
46833,6
46850,0
46858,0
46867,0
46891,5
46918,6
46936,0
46971,5
46974,6
46978,0
46983,6
46993,0
47056,6
47067,6
47085,5
47155,0
47166,0
47182,4
47221,0
47236,0
47251,5
47325,5
47327,5
47352,0
47370,0
47394,0
47429,5
47445,5
47458,6
47462,0
47473,0
47486,0
47505,5
47552,6
47584,5
47594,0
47604,0
47618,0
47622,5
47626,0
47637,0
47648,5
47662,5
47677,0
47702,0
47703,0
47706,0
47707,4
47742,5
47743,0
47747,0
47764,5
47779,0
47780,0
47793,0
47802,0
47816,5
47817,5
47838,0
47844,0
47862,0
