ID,shapelet_dist_00_L30,shapelet_dist_01_L30,shapelet_dist_02_L30,shapelet_dist_03_L30,shapelet_dist_04_L7,shapelet_dist_05_L30,shapelet_dist_06_L14,shapelet_dist_07_L14,shapelet_dist_08_L14,shapelet_dist_09_L14,shapelet_dist_10_L14,shapelet_dist_11_L7,shapelet_dist_12_L7,shapelet_dist_13_L7,shapelet_dist_14_L7
127121,3.808722940007008,4.740297663360988,4.871499380868947,4.754017536089127,2.64575131106459,4.655744729533247,2.8211262466739844,2.487185042327089,2.403133980494877,2.9677743830481695,3.135250246226078,0.8490313242475328,0.8609337517483274,1.250286559979123,0.5741559366867605
125337,5.281031119795391,5.228084597805522,3.2216528208863173,4.81856785028708,2.64575131106459,5.234404723629864,1.7148742118698768,2.57873156194217,1.8357149532179258,2.8483033383019034,2.79339963699915,0.9701028925770214,1.4476575649063605,1.1580240458618085,1.086283993255057
126837,5.477225575051661,5.477225575051662,5.477225575051661,5.47722557505166,0.0,5.477225575051661,3.741657386773941,3.7416573867739413,3.741657386773941,3.741657386773942,3.7416573867739413,2.6457513110645907,2.6457513110645907,2.6457513110645903,2.6457513110645907
57677,3.6809949842761496,4.682640239752656,3.6365164978591378,3.9525744802212484,0.0,3.8680641482393594,1.8116022555498266,2.2778335129786966,2.731562953658985,2.091848093151768,2.679252793149307,0.6856401153748523,1.092222751827088,1.876604501257004,1.2688256148869972
250691,1.7097312867081824,3.8126802293960362,2.7009724036579326,3.2290045269333474,2.6457513110645903,3.321898020658028,1.6641603608675244,2.0498118714264266,1.3904304883667058,2.115895794368256,1.718420445670458,0.8239990738706541,1.1241976473352773,1.4319099386320242,1.3326569752927842
265571,4.724633068216299,4.488196899146645,5.097196130382134,4.578229299371384,2.64575131106459,3.234599554045706,1.1624911854496822,2.1935467877070667,2.2797446558625865,2.0189938749323377,1.964929458383117,1.3433372595563462,1.1368606391565903,1.1421106216876724,0.7698285865133556
53954,2.1532500779630803,4.985276773823753,2.535786186622636,3.44851884739088,2.64575131106459,4.953183063230662,1.1061837841127944,1.8674247538604907,2.1007360275656346,2.604702833018521,2.8729004135538094,1.1599353221921387,1.471756447037699,1.3283955493698762,0.8544003885269223
275008,4.9963909286034935,4.574741360954601,4.387195873189382,5.00644534858531,2.64575131106459,4.593518152025869,1.597206855568298,2.7294637484056574,1.7021584965784924,2.4402649238389986,1.724283410462941,1.6371103844243091,1.1954129821950652,1.2504513453002193,1.336876868407961
92667,1.1118291814935217,5.191391756238757,2.8378739542563136,3.883145257035403,2.64575131106459,3.7938057590097625,1.8588963388981241,2.373390795800826,2.8575949735366764,2.672781725919054,2.3531859235586166,1.3495116020666675,1.4637209737652512,1.647863456417314,1.186030910869421
223421,5.354118533466453,4.762163247787324,5.013177102803087,5.407180145889993,2.64575131106459,4.922388800269242,2.2248994491819616,2.7196969831689652,2.305813181220863,3.2077669376628,2.2970299176394517,1.411974732059999,1.9090496511730344,1.5043725858796695,1.4728726473046694
