ID,mean,median,std,cv,p90_p10_ratio,max_median_ratio,above_p90_fraction,trend_slope,acf1,acf7,acf14,zero_fraction,nonzero_fraction,num_zero_runs,avg_zero_run_length,max_zero_run_length,nonzero_mean,nonzero_std,nonzero_median,rolling7_mean_std,rolling7_std_mean,weekday_0_norm,weekday_1_norm,weekday_2_norm,weekday_3_norm,weekday_4_norm,weekday_5_norm,weekday_6_norm,weekday_weekend_gap,burstiness,num_peaks,avg_peak_spacing,top10_first_half,top10_second_half,catch22_DN_HistogramMode_5,catch22_DN_HistogramMode_10,catch22_CO_f1ecac,catch22_CO_FirstMin_ac,catch22_CO_HistogramAMI_even_2_5,catch22_CO_trev_1_num,catch22_MD_hrv_classic_pnn40,catch22_SB_BinaryStats_mean_longstretch1,catch22_SB_TransitionMatrix_3ac_sumdiagcov,catch22_PD_PeriodicityWang_th0_01,catch22_CO_Embed2_Dist_tau_d_expfit_meandiff,catch22_IN_AutoMutualInfoStats_40_gaussian_fmmi,catch22_FC_LocalSimple_mean1_tauresrat,catch22_DN_OutlierInclude_p_001_mdrmd,catch22_DN_OutlierInclude_n_001_mdrmd,catch22_SP_Summaries_welch_rect_area_5_1,catch22_SB_BinaryStats_diff_longstretch0,catch22_SB_MotifThree_quantile_hh,catch22_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,catch22_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,catch22_SP_Summaries_welch_rect_centroid,catch22_FC_LocalSimple_mean3_stderr,Cluster,SparsityGroup,SparsityBucket,RefinedClusterLocal,RefinedCluster,shapelet_dist_00_L30,shapelet_dist_01_L30,shapelet_dist_02_L30,shapelet_dist_03_L30,shapelet_dist_04_L7,shapelet_dist_05_L30,shapelet_dist_06_L14,shapelet_dist_07_L14,shapelet_dist_08_L14,shapelet_dist_09_L14,shapelet_dist_10_L14,shapelet_dist_11_L7,shapelet_dist_12_L7,shapelet_dist_13_L7,shapelet_dist_14_L7,shapelet_cluster
23820,1.4710515440709953,1.4588475538015993,0.5421085159947134,0.1943905195393885,1.0182699404466196,1.024543154029879,0.0965547350365295,-0.0020729025746317,0.5582247852921431,0.3567437080084464,0.2392171627429677,0.0,0.6931471805599453,0.0,0.0,0.0,1.4710515440709953,0.5421085159947134,1.4588475538015993,0.4186800188855671,0.3988903962784428,0.7014209448101512,0.7012645467069886,0.6939233499594379,0.6833684303520959,0.689021177626222,0.6901087936242997,0.9993081324812856,0.0047342542852794,-0.6466726251223958,4.718498871295094,1.452252328911688,0.918918918918919,0.081081081081081,-0.4737760648775303,-0.188048588315534,1.6513215052359294,1.791759469228055,0.1322629878021406,0.0348909822638946,0.6667016588953868,3.332204510175204,0.0051948168771039,1.9459101490553128,0.1026801144917739,1.6094379124341005,0.0229895182246986,-0.2931506849315068,0.4849315068493149,0.5867601318175751,6.0,1.1180412585974695,0.8444444444444444,0.8666666666666667,0.3067961575771484,0.8688003715365831,0,dense,dense,2,dense_2,4.484003301948449,3.6128726686495796,4.072642176192687,4.1540048180053475,2.6457513110645903,4.84768159572563,2.2205131569356835,2.319238546691646,1.946388656396887,2.4135823199744135,2.88708799901244,1.2600650065775454,1.2551720935941353,1.3715629891519383,0.8338330866025699,0
23997,2.4293104316841494,2.408475468251478,1.1142156107947132,0.1804654874411097,0.9135519258539936,1.1693279457871557,0.0965547350365295,-0.0054560340849359,0.4194644109047394,0.1170028410043711,0.1294234250522696,0.0,0.6931471805599453,0.0,0.0,0.0,2.4293104316841494,1.1142156107947132,2.408475468251478,0.8374407452444396,0.902970865554062,0.675943331238902,0.7063684207823264,0.6800308026341076,0.7082194129031527,0.6934093762645853,0.7025318999989879,0.984107423659704,-0.0020145228667695,-0.6697629881929199,4.812184355372417,1.375910051814174,0.7837837837837838,0.2162162162162162,0.2655372414781827,-0.1373433235509608,0.9785838226063592,1.3862943611198906,0.0796744359551653,0.3930865380814752,0.6681111023986204,2.772588722239781,0.0132452267500206,1.3862943611198906,0.0902132286688522,1.0986122886681098,0.0289875368732522,-0.4136986301369862,0.3136986301369863,0.491306642956912,6.0,1.1441225482119803,0.1333333333333333,0.8222222222222222,0.6258641614573828,0.9564290177551202,0,dense,dense,2,dense_2,3.6765037262933986,2.95550797994572,3.514863105161233,4.228706352404309,2.64575131106459,4.076074877496812,1.776784399740435,1.68411683024483,1.5774402203229254,1.5742262134157108,2.1224798379974095,1.5659717104476083,1.760052399942314,1.4221321753798564,1.1607759528202928,2
24345,1.151925368399271,1.0715836162801904,0.6361881579258573,0.3442157233756637,1.1386264199425968,1.5463427935345826,0.0965547350365295,-0.0010949664752494,0.5034782924855177,0.1460430750911684,0.095089210063056,0.0,0.6931471805599453,0.0,0.0,0.0,1.151925368399271,0.6361881579258573,1.0715836162801904,0.4521239208042769,0.4795949542284156,0.6722196308147186,0.7015726916708023,0.6582308030021154,0.7225201311614866,0.7013920502862075,0.7238738624600596,0.9554009834626388,-0.0122942199982877,-0.4175520240048445,4.787491742782046,1.3926301795689764,0.5135135135135135,0.4864864864864865,-0.9648430466431408,-0.6037481893276806,1.1832919383999845,1.9459101490553128,0.0651929855505016,-0.5238562921336403,0.6510652351256319,2.3978952727983707,0.0233869326981536,1.9459101490553128,0.1009117322570322,1.791759469228055,0.048790164169432,-0.4684931506849314,0.1835616438356164,0.5652345008520977,6.0,1.1508109548506409,0.8444444444444444,0.8,0.4786020058203515,0.9272247570101754,0,dense,dense,2,dense_2,2.790384214421986,4.674563538580615,5.503433687241639,3.7314687028154507,2.64575131106459,4.267828158107047,2.0365150714539526,2.7118778217746318,2.47869278244132,2.106502744075486,1.9974769344730607,1.3964363811361513,1.2049108395119736,1.5217670672620771,1.2362357860758688,0
24536,2.4190375634757664,2.355272415273052,1.5544654058785283,0.3109229089702308,1.1620832607869904,1.5812053449125978,0.0965547350365295,-0.0039798624461099,0.44665655053105,0.1369017149518596,0.1422095476700849,0.0,0.6931471805599453,0.0,0.0,0.0,2.4190375634757664,1.5544654058785283,2.355272415273052,1.1731271628274915,1.3240324045408338,0.6122606011197557,0.6537408401741504,0.6435919302161227,0.6691119639412562,0.7426972552542035,0.7745168279685677,1.1037405793334003,-0.1916979355337983,-0.4655407274277489,4.68213122712422,1.476445458114188,0.5945945945945946,0.4054054054054054,-0.6138678055625464,-0.1843767238195498,0.8925825185408848,1.6094379124341005,0.044771679717627,-0.9404479390054076,0.6834852696482084,2.3978952727983707,0.0012851820301259,1.791759469228055,0.0653128731295124,1.3862943611198906,0.0953101798043248,-0.3534246575342465,0.1643835616438356,0.4558383844742767,7.0,1.1484567756298896,0.1777777777777777,0.8,0.773126317094414,1.0080401515844537,0,dense,dense,2,dense_2,3.3762954130701117,3.525360073854821,4.942847695045389,3.9209605945616945,2.64575131106459,4.5211230311766455,1.5087911288961908,2.7648068518457447,2.3865987226713345,1.704203159999229,2.58704236341168,0.9561712483623778,1.5622949457215713,1.0955080152239447,1.1784464693012355,2
25936,2.236644895903626,2.203427521460827,1.1273156484820512,0.2228460319094007,1.0610040687809612,1.2529402828919884,0.0965547350365295,-0.0082573943236193,0.3218656339271121,0.4457308372504296,0.3673218907563142,0.0,0.6931471805599453,0.0,0.0,0.0,2.236644895903626,1.1273156484820512,2.203427521460827,0.8765276692469074,0.9334838575946964,0.6696083154105275,0.7097736729292271,0.690190813520611,0.6754307265527032,0.6675718736347183,0.6990469862848379,1.0909406066675944,-0.0722923376293772,-0.6004761018689547,4.820281565605037,1.3759956089193162,0.8648648648648649,0.1351351351351351,0.2170254015658524,-0.1701342281454562,0.6582725453286716,0.6931471805599453,0.0894744581027787,-0.2026988361106181,0.675128675057267,2.772588722239781,0.1053605156578263,1.9459101490553128,0.1069912567229879,1.791759469228055,0.009950330853168,-0.6178082191780823,0.2465753424657535,0.477948201611478,5.0,1.1452201766042065,0.1333333333333333,0.8,0.773126317094414,0.9136073234763828,0,dense,dense,2,dense_2,3.9992512028395866,3.365168241617279,4.36462719476625,5.3938270942536795,2.64575131106459,3.9189497119616323,2.941001751610856,2.11520198369956,2.626016022188903,2.226140098146303,2.732290754492317,1.4112581082707347,1.2227828238719076,0.6561895187797552,1.096493116070862,0
26056,1.3442673029024084,1.272005214717763,0.93729886043182,0.4368020442051278,1.726398192491532,1.4447175511171542,0.0965547350365295,-0.0017586074827934,0.1488498055539702,0.2174558495100907,0.1250217786162109,0.0,0.6931471805599453,0.0,0.0,0.0,1.3442673029024084,0.93729886043182,1.272005214717763,0.5794000657700813,0.851240162474838,0.621119718363619,0.6776604998881715,0.660605110405365,0.598782819216671,0.6760680359322269,0.7291322682833165,1.3673807759354473,-0.3098760889295888,-0.2921986357126159,4.74493212836325,1.4317075697795925,0.6486486486486487,0.3513513513513513,-0.92114724157873,-0.6739776937255575,0.5551021456995459,1.0986122886681098,0.0447748155030252,-0.0194558715139362,0.6524968745970696,2.6390573296152584,0.0097262092560766,1.9459101490553128,0.0941551329505513,0.6931471805599453,0.0953101798043248,-0.3424657534246575,0.0684931506849315,0.2939567648765182,5.0,1.1584113067058002,0.8444444444444444,0.8,1.17809724509625,1.0752424436596957,0,dense,dense,2,dense_2,4.709598112472089,4.225373970145834,4.676360724401566,4.694214959521868,0.0,4.217631212225859,2.1388250066316683,2.706100372751562,1.9127938829534448,2.7237987177033935,2.405058628957218,1.1837508173782945,1.3714500102363336,1.5500317317234071,1.2261687339867242,0
26260,3.089214382458166,0.0,3.369921266307472,1.279651718858412,0.0,0.0,0.0965547350365295,0.0448742221344787,0.6915839330618004,0.1321521180585469,0.1019428095819822,0.4736954362692104,0.3322362717055186,1.6094379124341005,3.872033997211763,4.728095532825373,3.82328972479553,3.3688935029666136,1.5146875758882896,3.275487704993625,2.5520182754418284,0.7363799047427889,0.84658370082325,0.8367265537357594,0.6456160436048012,0.5519537279766626,0.4538608847570059,0.8276698941608918,0.6215801065880261,0.443731160037318,3.869532953807194,1.900562329076854,0.3783783783783784,0.6216216216216216,0.3119551966959611,0.0167455938758809,1.129636685467001,1.791759469228055,0.066506586388474,0.1104463288609632,0.1781921634519434,2.19722457733622,0.0995585930417183,2.4849066497880004,0.0875113832426767,1.6094379124341005,0.0606246218164348,0.3,-0.0273972602739726,0.6080053740730708,7.0,0.7350597012860308,0.2444444444444444,0.8666666666666667,0.4540583132141797,0.9316573687915964,0,high_zero,high_zero,5,high_zero_5,1.4853208546681804,0.25155825612917426,2.6983626998896497,3.8605846714196708,0.0,2.9231566226993646,1.7776655953771958,1.9149560969279587,1.6298117370238274,1.6312661127829389,2.1702643548993885,1.313964135321647,0.9853870237187872,1.7945162409538897,2.0553125942589365,2
26324,2.462820471968347,2.4355413202426712,1.2272871390658329,0.2026321247474407,0.9944881611845532,1.0389447184866276,0.0965547350365295,0.00109317659659,0.1828395046095429,0.1066826568468032,0.2081153373972908,0.0,0.6931471805599453,0.0,0.0,0.0,2.462820471968347,1.2272871390658329,2.4355413202426712,0.7061220324027357,1.1740452043416445,0.6604170589986204,0.6668095485692729,0.6543977540724991,0.6600987194856477,0.6779460606714206,0.7592815354251515,1.1480069630238752,-0.199892479236996,-0.6331571704619449,4.812184355372417,1.375910051814174,0.4054054054054054,0.5945945945945946,-0.8030447543499525,-0.5003665862494617,0.5729173124851527,1.3862943611198906,0.0242480865493932,0.3654214827088157,0.6709240437752351,2.4849066497880004,0.0032050216667894,1.9459101490553128,0.107985771600405,0.6931471805599453,0.2876820724517809,0.0794520547945205,-0.1205479452054794,0.2395087906760628,7.0,1.1583705331751168,0.1333333333333333,0.8666666666666667,1.1412817061869922,1.161407981631388,0,dense,dense,2,dense_2,4.350602315401045,4.876694913027922,5.795140963762372,5.874700615711186,2.64575131106459,4.488840580796566,2.4663550248599946,2.716336165471171,1.9822800745100608,2.6005008382716954,2.696348519890376,1.553174957988841,1.2039810188303164,0.794883704621347,1.5238174050174615,0
26979,1.543185704595804,1.5002924651733025,0.7522676524826988,0.2661127611138782,1.1933939092549566,1.1067141296773335,0.0965547350365295,0.0002187067367844,0.3414300172202505,0.4747954466662075,0.4896906718103714,0.0,0.6931471805599453,0.0,0.0,0.0,1.543185704595804,0.7522676524826988,1.5002924651733025,0.5504361889578088,0.6301180949678872,0.7826481900758283,0.6590587096178337,0.6989457407554638,0.6223646099856023,0.7146240816128618,0.6121192035738566,1.1148486534535598,0.0281291687446947,-0.5327054156875245,4.875197323201151,1.3325500851132,0.4054054054054054,0.5945945945945946,-0.3935332342268363,-0.636023088067931,0.6724863782771484,0.6931471805599453,0.0716276695395916,0.0225406201270279,0.6848712712560856,2.5649493574615367,0.0392207131532812,1.3862943611198906,0.1351121615223681,1.0986122886681098,0.0155041865359652,0.5917808219178081,0.1616438356164382,0.4681597070800991,5.0,1.1480118519579916,0.4444444444444444,0.7555555555555555,0.8590292412160156,0.950558912407512,0,dense,dense,2,dense_2,4.995002212351275,4.821658345190587,4.913769248727368,5.420029853435661,2.6457513110645903,4.855277965626778,2.1626100707396296,2.203922884882758,2.6203312726005135,2.2651402331723625,2.2784684722514643,1.523276910253969,1.000556097009019,0.9395297049828206,1.1609848201072668,0
27431,2.117381139507788,2.0612775710521647,1.2189648725753184,0.2822531375036008,1.1724965503023097,1.2870895006991718,0.0965547350365295,0.0020114956456074,0.1186987602490032,0.0815462293501574,0.1791541639043024,0.0,0.6931471805599453,0.0,0.0,0.0,2.117381139507788,1.2189648725753184,2.0612775710521647,0.6376878043724536,1.1746617201360317,0.6683907766740564,0.6536422684780159,0.6093746823941695,0.6541553243285078,0.6726549568763605,0.7862888607463949,1.2049677163971972,-0.2809298676621792,-0.5081655474798293,4.7535901911063645,1.42078053719106,0.4594594594594595,0.5405405405405406,-0.1032478206339324,-0.4298772972567906,0.5407105504999351,1.6094379124341005,0.0215212769589128,-0.4182040141912679,0.675128675057267,2.19722457733622,0.0009557619515105,2.079441541679836,0.0785403939369302,0.6931471805599453,0.2876820724517809,0.0410958904109588,-0.2164383561643835,0.1927674282550806,6.0,1.1599573710990991,0.7777777777777778,0.4888888888888889,1.2640001692178515,1.1688700266952443,0,dense,dense,2,dense_2,5.0766338586040956,3.5872817190376094,5.25718528750281,5.516389991009179,2.6457513110645903,4.137539248208645,1.93012355156577,3.1285635860443524,1.4233025238479613,2.3080131503548813,1.9521110978476162,1.6615340140950843,1.7632703140066857,1.7158703772574806,1.2452849976963312,0
28229,2.7341808704060258,2.7058477775470102,1.3917605119409056,0.1905358582382842,0.9989491328041512,1.1221044890951857,0.0965547350365295,0.0040523168724381,0.2622619440349912,0.1706811507516363,0.0513371303888741,0.0,0.6931471805599453,0.0,0.0,0.0,2.7341808704060258,1.3917605119409056,2.7058477775470102,0.9822324671819443,1.271336124832449,0.6952004003867742,0.6972065465985934,0.6841516939398076,0.6726421617310695,0.6740366378197319,0.6761189383020884,1.1156589855712815,-0.0577684185134557,-0.6530322395714163,4.787491742782046,1.3926301795689764,0.4864864864864865,0.5135135135135135,-0.1223123414793294,-0.4740884335859142,0.6183528515724842,1.6094379124341005,0.039246165553501,0.4180946609605168,0.6667016588953868,2.302585092994046,0.0018501392881614,1.6094379124341005,0.0946174988600752,1.3862943611198906,0.0800427076735364,0.0465753424657533,-0.2273972602739725,0.3690895442028923,6.0,1.1493432521664997,0.8,0.8444444444444444,0.9326603190345312,1.048002921904338,0,dense,dense,2,dense_2,4.702305100909944,5.116443073570559,3.5883396996221886,5.0404121028444235,2.64575131106459,4.962018444467386,2.370203628944086,2.8240364684707733,1.7914399975684685,1.8782311352894516,2.3765432827564226,1.2360174426036439,1.277517187342086,1.6555712571032608,1.1751841510124692,0
28231,2.3102879523917745,2.274185618472348,1.358529347799606,0.2764395158298608,1.1441117401541656,1.2401012324688516,0.0965547350365295,-0.0028134216221685,0.0569158707790351,0.2315484636529456,0.196794166357566,0.0,0.6931471805599453,0.0,0.0,0.0,2.3102879523917745,1.358529347799606,2.274185618472348,0.8108900528309569,1.285605441164669,0.7092695493449465,0.6599796672623338,0.6600814968607182,0.6378956827801159,0.6459222934585156,0.6844146831039132,1.3089976142031914,-0.2053145103840503,-0.5169589874941187,4.859812404361672,1.346128319394556,0.5405405405405406,0.4594594594594595,-0.5234271585192434,-0.1815469958381146,0.5129000145622483,0.6931471805599453,0.0367180107083181,-0.0247085756508798,0.6779219729628797,2.833213344056216,0.0007510327052227,1.9459101490553128,0.0912508687251408,1.6094379124341005,0.2876820724517809,-0.221917808219178,0.2493150684931506,0.2348152147777038,5.0,1.1615813532073314,0.3111111111111111,0.7111111111111111,1.4235341711579688,1.141104394165411,0,dense,dense,2,dense_2,5.571911910583388,4.349389357038317,5.864405239602832,4.903840114138258,2.64575131106459,5.0061546740777665,1.8400672379332812,2.731329157803752,2.3055122028144415,2.886890845252227,2.2592199864822207,0.8611376223380622,0.9047690829034584,1.3369092127747428,1.139447727296964,0
28401,2.184973275555699,2.17110873020566,1.152968855208237,0.2427195234678061,1.1086524076457158,1.082869380712201,0.0965547350365295,-0.0016021558499887,0.2528251536974913,0.0587598223507264,0.1847001058789986,0.0,0.6931471805599453,0.0,0.0,0.0,2.184973275555699,1.152968855208237,2.17110873020566,0.7569333206389308,1.0618571371184016,0.6572051664549688,0.6857504677904862,0.6693738831004262,0.7122286231435502,0.7057118273420477,0.7068447888125916,1.040159132599581,-0.0475744414333375,-0.5689830287541977,4.736198448394496,1.4342338234090095,0.6756756756756757,0.3243243243243243,-0.7265001073859452,-0.4349852692444662,0.6129332824344592,1.3862943611198906,0.0354289259897299,0.0294824801083019,0.6709240437752351,2.19722457733622,0.0012851820301259,1.3862943611198906,0.103200463043996,1.0986122886681098,0.0953101798043248,-0.2547945205479451,0.0547945205479452,0.359671200849478,8.0,1.1499991994837877,0.1333333333333333,0.8222222222222222,0.9940195505499608,1.0731075452176335,0,dense,dense,2,dense_2,5.841806546878597,4.392229020415956,4.687612861285627,5.267566398970857,2.64575131106459,4.80510333256717,2.600728867603373,2.54604739167426,2.4093922665670573,1.9472800597917683,2.7338979284183687,1.2336995967780673,0.6041706131147847,1.3325488649927344,0.6868501876043451,0
28412,3.3239003608034894,3.2978718310946986,2.9066850764320327,0.4984305176398786,2.1127571627241224,1.5824013536419477,0.0965547350365295,-0.0258954295536038,0.90841876919341,0.7748698278956169,0.7418071538819594,0.0,0.6931471805599453,0.0,0.0,0.0,3.3239003608034894,2.9066850764320327,3.2978718310946986,2.843651740131072,1.8712110049431847,0.6886817348750514,0.6784493892893747,0.655573157336427,0.6619775786146594,0.7115217936089426,0.7137251135388752,1.0927678612532006,-0.09440186815412,-0.2149666926015236,4.6443908991413725,1.5105920777974675,0.6216216216216216,0.3783783783783784,-0.8719936341755006,-1.157727469075102,3.736476350240433,1.6094379124341005,0.5668188813228697,-0.0484059435455281,0.6395377299545644,3.8501476017100575,0.0606246218164348,2.3978952727983707,0.220553576580546,1.3862943611198906,0.01257878220686,-0.6808219178082191,0.1369863013698631,0.9041658897791376,6.0,0.9792429361437022,0.1333333333333333,0.7777777777777778,0.0245436926061718,0.4296821619448931,0,dense,dense,1,dense_1,2.8874596664295584,5.162171412896994,3.3944438678434614,3.368855001049102,2.6457513110645903,4.3420589774511,1.810779728839006,1.9456660615693369,2.5817824627232002,2.3455921980214156,1.655826584837354,1.378094396685159,0.9904370579640966,1.8394595165709755,1.8492279773476161,1
29960,2.3752482253918297,2.4205458906276105,1.5421211559162664,0.3197104074171988,1.3308201849373518,1.1954996300862517,0.0965547350365295,-0.0103089185460844,0.8858876294578123,0.8342003271499361,0.8152381570812162,0.0,0.6931471805599453,0.0,0.0,0.0,2.3752482253918297,1.5421211559162664,2.4205458906276105,1.4943506843590169,0.796095491815172,0.6935941761189766,0.7036699987689496,0.7109305750390564,0.7011656790589033,0.6862289915591947,0.6655529238517229,0.9942950308573048,0.0421192389150419,-0.4527187098012143,4.770684624465665,1.4055051973855683,0.7297297297297297,0.2702702702702703,-1.080755543979187,0.6836872108229661,3.9447366480386528,1.791759469228055,0.5741618671434301,-0.0007452356657133,0.6582030241739242,4.718498871295094,0.0606246218164348,1.9459101490553128,0.29798370841016,1.6094379124341005,0.0119761910467156,-0.6027397260273972,0.1561643835616437,0.8939432905928879,9.0,0.9940136843394448,0.3333333333333333,0.7777777777777778,0.0245436926061718,0.4370542507236844,0,dense,dense,1,dense_1,3.7149301054313733,4.556351154087898,3.465567890270439,3.504992776068727,2.64575131106459,4.274122725261573,2.1228256527180025,2.34238331543628,1.4629346330601793,1.4565352061233088,2.028488560570484,1.408648840880003,1.471354069362396,1.3560664925483752,1.2948712540282201,2
30088,2.5264549558226435,2.528205574183148,2.043496092605064,0.4597469866038096,2.2019446924536346,1.3250055477424652,0.0965547350365295,-0.0325580786381819,0.5780409289041206,0.3696789962424202,0.2532009014671468,0.0027359798188746,0.6917763784261667,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.528979398831817,2.041166645923478,2.52824547443253,1.7917277898843436,1.7009662560125278,0.734883114679806,0.7568382035148884,0.6915599885408821,0.6846013739329283,0.6866367825273902,0.7788424288933438,0.6442967412500524,0.1250964085245144,-0.2628867778675929,4.74493212836325,1.4253448759917635,0.8918918918918919,0.1081081081081081,-0.290449029458345,-0.0537007348890913,1.7550156594100597,1.9459101490553128,0.204312082670528,-0.095162466176363,0.6160762432755663,3.58351893845611,0.0714589639821448,1.9459101490553128,0.1706486158273039,1.791759469228055,0.0108109161042156,-0.5452054794520548,0.3506849315068492,0.6490432329916992,6.0,1.085715461334753,0.3777777777777777,0.8,0.2945243112740625,0.8049569608709282,0,dense,dense,1,dense_1,4.891099222196615,5.422619369144485,3.553131469913468,3.822179118265695,2.6457513110645903,5.307434172574995,1.119853398489539,1.688511927356173,3.033425846394788,3.089355505191446,1.83872811517217,1.4263276995443406,1.145284530353606,0.9834283905429368,0.7899785617221318,1
30294,1.7885511316657872,1.742043876982122,1.0111970290634908,0.300939492813303,1.2212951277302846,1.3252748057317905,0.0965547350365295,0.001138013390158,-0.0403391092454726,0.1479588247682786,0.0633150537552885,0.0,0.6931471805599453,0.0,0.0,0.0,1.7885511316657872,1.0111970290634908,1.742043876982122,0.4875890190723616,0.980179277090354,0.718554042656837,0.7138566795032969,0.6618267067605055,0.7040248386346303,0.6649610529249871,0.6485524932669028,1.0876107857543509,-0.0006035682027311,-0.4802451082509148,4.77912349311153,1.403243919433664,0.5135135135135135,0.4864864864864865,0.0448350462857674,-0.2795258126112968,0.4747935882304571,1.0986122886681098,0.0179779033672833,0.856833193488687,0.6820973443733603,2.302585092994046,0.0003594933988973,1.0986122886681098,0.0663167701666646,1.791759469228055,0.6931471805599453,0.073972602739726,-0.1232876712328767,0.1666167955870371,5.0,1.1615813532073314,0.6666666666666666,0.2222222222222222,1.7303303287351173,1.1528481477329398,0,dense,dense,2,dense_2,4.978979903833945,4.633703267403371,5.672938920625989,5.528122234657251,2.64575131106459,5.024571218968786,2.8640852025265673,2.6101712900357446,2.1923517464502917,3.023853960060418,3.084181728747832,1.6911334677245566,0.7649842452139011,1.6018021957743644,1.404458604256134,0
30400,2.150170302898306,2.128707782982754,0.9814413466058556,0.1987761848147921,0.9756709766269728,1.322907706493177,0.0965547350365295,-0.0015590684635373,0.4027144328452655,0.2681860827068537,0.1452671453279957,0.0,0.6931471805599453,0.0,0.0,0.0,2.150170302898306,0.9814413466058556,2.128707782982754,0.7028775476517457,0.8144729227552094,0.6742897671285557,0.7101671936490194,0.6680760294659662,0.7205896790897188,0.6608761486385578,0.7299033451318272,0.9858086446642604,-0.0424275046359445,-0.6394666831451481,4.770684624465665,1.4160205413850913,0.5405405405405406,0.4594594594594595,-1.1078248651661875,-0.620392125141554,0.8587478659032559,1.3862943611198906,0.047962302686506,0.2266914530663241,0.676526299323905,2.5649493574615367,0.0173385271622729,1.6094379124341005,0.0936343938001167,1.0986122886681098,0.048790164169432,-0.1287671232876712,0.1191780821917808,0.4324897299646109,7.0,1.1526461712880327,0.8666666666666667,0.8,0.7608544707913282,1.0074296188132164,0,dense,dense,2,dense_2,3.7591061239577614,4.437750976783094,4.5206599506097325,4.755328111692085,2.64575131106459,3.67764364239907,2.364359631294473,2.4125324816906044,2.6025810628240187,1.870213096195696,2.2523608253631457,1.1497553324069243,1.0476070207217965,1.0398449422269762,1.011756053073285,0
31528,2.5632425275778226,1.9921119322414496,2.7799412186236463,0.8163251058365467,2.375944451909895,2.554482022396771,0.0965547350365295,0.0448742221344787,0.8706300866710979,0.8667878005690488,0.8202904834046308,0.0,0.6931471805599453,0.0,0.0,0.0,2.5632425275778226,2.7799412186236463,1.9921119322414496,2.691440143406625,1.5145523215098091,0.6501290585223484,0.7410960877213473,0.7600254390585524,0.7003937785350168,0.7174187223441187,0.6245379473193767,0.9181554011191968,0.1504379559912712,0.1158936563000127,4.770684624465665,1.4055051973855683,0.0,1.0,-0.1540694215582818,-0.3943258353327337,3.413340274196228,1.3862943611198906,0.3015803545710577,0.1184689879448839,0.5501519949044724,3.871201010907891,0.0769610411361283,1.9459101490553128,0.1906660582581403,1.0986122886681098,0.0160003413464411,0.8684931506849316,-0.0219178082191781,0.8575698617738209,6.0,1.025180326639881,0.1333333333333333,0.1333333333333333,0.0368155389092578,0.4986712241095412,0,dense,dense,0,dense_0,2.909709691531781,4.180317886636282,3.769893837215644,3.688641926735682,2.64575131106459,4.342492302493245,1.9002726876545053,2.469196902026687,1.7436929680451956,1.99519178794382,1.999187715171912,1.4773643307988258,0.9986469991697335,1.1605855836280754,1.3251968481418397,2
31844,1.746132857389768,1.6974487897568136,0.8163503337457154,0.2364316895543361,1.0577359955342125,1.1812731596120607,0.0965547350365295,-0.0001651322851861,0.1195496513138148,0.1302791625547755,0.0946391398632035,0.0,0.6931471805599453,0.0,0.0,0.0,1.746132857389768,0.8163503337457154,1.6974487897568136,0.4473777842221696,0.770529672024224,0.657455853096522,0.7023487555755564,0.6897434284839999,0.6568576691641262,0.7005231189269908,0.705117114750445,1.08910582859709,-0.0795753995145525,-0.578879614890388,4.770684624465665,1.4139262997819766,0.5135135135135135,0.4864864864864865,-0.0540299740301885,-0.3596960470968288,0.5408206193915007,1.6094379124341005,0.0315942044218034,-0.1851102200391884,0.6667016588953868,2.19722457733622,0.0032731021379326,1.9459101490553128,0.0799779539155826,1.0986122886681098,0.2876820724517809,0.0602739726027398,0.063013698630137,0.2433812447344237,6.0,1.1476522541241656,0.1333333333333333,0.1333333333333333,1.2517283229147655,1.1338428850034952,0,dense,dense,2,dense_2,5.464554426732228,4.384009882499345,5.140176930304312,5.66167147012288,2.64575131106459,4.091603814907241,2.257481920996805,3.2101929984282824,1.693216060572257,1.9970066053310416,1.331944334421274,1.7716343568080897,1.6009745511088929,1.676660598941942,1.422332115443375,0
